n,pv_share,setpoint_mode,lam,ell,k_in,err,v_min,q_max,tol_eff,dq_max,eps_med,eps_max,eps_cf_med
40,0.5,calibrated,9.615384615384615,56,300,0.07408964511988408,0.430364609330314,0.08019168479299872,1e-06,0.010800094739720878,0.003134568189823784,0.034128723971557626,0.06575737209430307
40,0.5,calibrated,9.615384615384615,57,20,0.11139959095933105,0.6167574422880665,0.08019168479299872,1e-06,0.06224402175541566,0.0004810866923608666,0.0332525853076534,0.10607755107213554
40,0.5,calibrated,9.615384615384615,58,300,0.03889354758289265,0.49830283690538,0.08019168479299872,1e-06,0.08831709853096514,0.009788055488986857,0.059026030162655015,0.02254011300133857
40,0.5,calibrated,9.615384615384615,59,300,0.022143853895499277,0.48402873332511337,0.08019168479299872,1e-06,0.031347391924443024,0.004159535852381508,0.026585923099562057,0.005804548169314081
40,0.5,calibrated,9.615384615384615,60,300,0.03462248406250601,0.4709376332899832,0.08019168479299872,1e-06,0.00716145239496116,0.001208448875454956,0.017936626523977435,0.029287080403604143
40,0.5,fixed,0.2,1,3,0.0013535931765824571,1.0001084945643524,0.0,1e-06,0.0006938133165297662,0.0001692559859951063,0.0005245085374019669,0.0009397269591571789
40,0.5,fixed,0.2,2,3,3.1188992982711383e-06,0.999871522519238,0.0006938133165297662,1e-06,3.152780265945489e-06,7.859645755701367e-08,9.191945560072475e-07,2.8194240017281385e-06
40,0.5,fixed,0.2,3,2,7.985151206924002e-09,0.9998744672976799,0.0006937851741287519,1e-06,0.0,,,
40,0.5,fixed,0.47692307692307695,1,3,0.005760537517702891,0.9941749932644132,0.0,1e-06,0.0029698615547934237,0.00026156484324359517,0.001922937319383796,0.004380492610901553
40,0.5,fixed,0.47692307692307695,2,3,9.235521258199597e-06,0.9996917271096428,0.0029698615547934237,1e-06,1.1744316364077298e-05,1.2002152738958918e-08,3.424097941430253e-06,8.399876583056822e-06
40,0.5,fixed,0.47692307692307695,3,2,4.779055984283076e-08,0.9997004484885644,0.0029732838289695655,1e-06,0.0,,,
40,0.5,fixed,0.7538461538461538,1,4,0.012953146331250776,0.9869442035959788,0.0,1e-06,0.005329210755086244,0.0005649906401264187,0.003487426279449083,0.009909021104520726
40,0.5,fixed,0.7538461538461538,2,4,6.606065916181514e-05,0.9994620647179152,0.005329210755086244,1e-06,8.215228787635128e-05,1.9657355262700337e-07,2.3954146350819272e-05,6.033584285546652e-05
40,0.5,fixed,0.7538461538461538,3,3,8.06769816730224e-07,0.9995241374413596,0.005357299832357815,1e-06,0.0,,,
40,0.5,fixed,1.0307692307692309,1,4,0.020255527811160134,0.979603061376678,0.0,1e-06,0.007718957615594824,0.0009242933560275748,0.005105572095866161,0.015615137275111584
40,0.5,fixed,1.0307692307692309,2,4,0.00017284968381481303,0.9991831725712488,0.007718957615594824,1e-06,0.00021393242185685068,6.058794997619272e-07,6.239038935666539e-05,0.00015803404683340476
40,0.5,fixed,1.0307692307692309,3,3,3.3425374573736732e-06,0.9993444600344025,0.007793946876729744,1e-06,5.009516490677557e-06,1.7562661931562176e-09,1.4605286263123585e-06,3.2457572691080367e-06
40,0.5,fixed,1.0307692307692309,4,2,6.611252989507932e-08,0.9993476880339849,0.007794669653750674,1e-06,0.0,,,
40,0.5,fixed,1.3076923076923077,1,4,0.027672461430509165,0.972146759926539,0.0,1e-06,0.01014037657841238,0.0012952347832201568,0.006780719359380884,0.021508960504864803
40,0.5,fixed,1.3076923076923077,2,5,0.00032881810002638456,0.9988557215340567,0.01014037657841238,1e-06,0.0004066442103413297,1.2385044921141405e-06,0.00011862404360751667,0.0003008899088845565
40,0.5,fixed,1.3076923076923077,3,3,8.694956574073487e-06,0.9991570430445315,0.010283629148824972,1e-06,1.3051588950077544e-05,3.039883922084998e-09,3.805240182614386e-06,8.44727703353173e-06
40,0.5,fixed,1.3076923076923077,4,2,2.43918123477016e-07,0.9991632433027766,0.010285481406514918,1e-06,0.0,,,
40,0.5,fixed,1.5846153846153845,1,5,0.0352091309445981,0.9645700858076793,0.0,1e-06,0.012594853442696397,0.0016784224164000093,0.008516533081789136,0.027601508819565426
40,0.5,fixed,1.5846153846153845,2,5,0.0005331755233871638,0.9984803874090933,0.012594853442696397,1e-06,0.0006598520627096507,2.0803389231692694e-06,0.00019255654360458241,0.0004883117253318606
40,0.5,fixed,1.5846153846153845,3,4,1.784989756747901e-05,0.9989603436455201,0.012826817878671598,1e-06,2.6815940769099903e-05,2.7678465494956517e-09,7.818425416264855e-06,1.7348272439941413e-05
40,0.5,fixed,1.5846153846153845,4,3,5.409844637815908e-07,0.9989730202587771,0.012830542015084285,1e-06,0.0,,,
40,0.5,fixed,1.8615384615384616,1,5,0.042871036000966645,0.9568675079808652,0.0,1e-06,0.015083852826138333,0.002074510342274759,0.010317001337360595,0.033904703215854995
40,0.5,fixed,1.8615384615384616,2,5,0.0007851304413045712,0.9980578465530092,0.015083852826138333,1e-06,0.0009731164022558029,3.121939399377417e-06,0.0002840966696420529,0.0007197224873250034
40,0.5,fixed,1.8615384615384616,3,4,3.1686550791443224e-05,0.9987551086759919,0.015424020510094404,1e-06,4.771884169416736e-05,5.168435098656105e-09,1.391321930935705e-05,3.082347252956364e-05
40,0.5,fixed,1.8615384615384616,4,3,1.1508494178746886e-06,0.9987775046788259,0.01543046731078075,1e-06,1.785954132805849e-06,1.452013739233656e-09,5.20694272836349e-07,1.1487357631662145e-06
40,0.5,fixed,1.8615384615384616,5,2,5.1373334919446734e-08,0.9987783965149117,0.015430525117531778,1e-06,0.0,,,
40,0.5,fixed,2.138461538461539,1,5,0.05066417774596543,0.9490329907982187,0.0,1e-06,0.017608978325276636,0.002509925887100168,0.012186519157467794,0.040431590327743946
40,0.5,fixed,2.138461538461539,2,6,0.001083878418400297,0.997588788647433,0.017608978325276636,1e-06,0.0013459884347412632,4.355231458828312e-06,0.00039315874449826773,0.0009945481351252465
40,0.5,fixed,2.138461538461539,3,4,5.1025805919313605e-05,0.9985404863621233,0.018075821564260613,1e-06,7.711287089563561e-05,9.725594063612853e-09,2.248436913825208e-05,4.969612858771913e-05
40,0.5,fixed,2.138461538461539,4,3,2.153963577722351e-06,0.9985764130747478,0.018085913184621542,1e-06,3.36087072084793e-06,2.7416435790270543e-09,9.798625963132974e-07,2.146428072807013e-06
40,0.5,fixed,2.138461538461539,5,2,1.1651165154891174e-07,0.9985780785214403,0.018085994743071983,1e-06,0.0,,,
40,0.5,fixed,2.4153846153846157,1,5,0.05859503277122091,0.9410600203606181,0.0,1e-06,0.020171959996751587,0.0029642313641741196,0.014129918315556529,0.04719641797572596
40,0.5,fixed,2.4153846153846157,2,6,0.0014284333084347844,0.9970740519584778,0.020171959996751587,1e-06,0.0017779825386735164,5.765382741313284e-06,0.0005196541839039103,0.0013120970061935887
40,0.5,fixed,2.4153846153846157,3,4,7.675160058473462e-05,0.998315603380652,0.020782822381052314,1e-06,0.00011628712930017112,1.7205733580275517e-08,3.390837173885252e-05,7.482614802041074e-05
40,0.5,fixed,2.4153846153846157,4,3,3.684729673492093e-06,0.9983694222753047,0.020797544845872568,1e-06,5.7735570845062655e-06,7.234886576457473e-09,1.6832869956201814e-06,3.653970881788702e-06
40,0.5,fixed,2.4153846153846157,5,2,2.3563802387105426e-07,0.9983722605615365,0.02079763822369113,1e-06,0.0,,,
40,0.5,fixed,2.6923076923076925,1,6,0.06667074700332376,0.9329414093473241,0.0,1e-06,0.022774710883547877,0.0034359847112351567,0.01615256541376685,0.05421490023288561
40,0.5,fixed,2.6923076923076925,2,6,0.00181775018591257,0.9965145281064272,0.022774710883547877,1e-06,0.0022685851187034603,7.337060490422345e-06,0.0006634937308130775,0.0016716421368751983
40,0.5,fixed,2.6923076923076925,3,5,0.00010944957656588983,0.9980796952740558,0.023545716456784452,1e-06,0.0001664275182256098,3.983071401323901e-08,4.853195633334063e-05,0.00010684155558277492
40,0.5,fixed,2.6923076923076925,4,4,6.022670106520245e-06,0.9981561116137504,0.023566014279351098,1e-06,9.369618678451993e-06,1.3777711812716473e-09,2.7025179679039205e-06,6.017709753504324e-06
40,0.5,fixed,2.6923076923076925,5,2,3.5685181376532427e-07,0.9981607261288127,0.023566144007859533,1e-06,0.0,,,
40,0.5,fixed,2.9692307692307693,1,6,0.0748988422390009,0.9246695924775273,0.0,1e-06,0.02541923791798384,0.003926296394738786,0.01826033185859294,0.06150410506854369
40,0.5,fixed,2.9692307692307693,2,6,0.0022508862833543475,0.9959110324350259,0.02541923791798384,1e-06,0.0028172502867178165,9.063346685191396e-06,0.0008245859542375102,0.002072531408410191
40,0.5,fixed,2.9692307692307693,3,5,0.00014997067493460747,0.9978318966105818,0.02636524418402636,1e-06,0.00022869831776295858,6.580330111169392e-08,6.669597534776174e-05,0.00014656636842829305
40,0.5,fixed,2.9692307692307693,4,4,9.14452501354912e-06,0.9979362032310848,0.026392072007533202,1e-06,1.4402060396023166e-05,3.216407276779579e-09,4.103072008392882e-06,9.135952455785343e-06
40,0.5,fixed,2.9692307692307693,5,3,5.114870065270338e-07,0.9979432301052364,0.02639216793864231,1e-06,0.0,,,
40,0.5,fixed,3.2461538461538466,1,6,0.08328773912969223,0.9162361000644454,0.0,1e-06,0.0281077954993052,0.004422417755204749,0.02045980065068468,0.06908302589729404
40,0.5,fixed,3.2461538461538466,2,7,0.002726454814148682,0.9952647461494598,0.0281077954993052,1e-06,0.0034233448000194414,1.0919310127018543e-05,0.0010028202250118325,0.002513799056237066
40,0.5,fixed,3.2461538461538466,3,5,0.00019900456248844733,0.9975714064580306,0.02924217530237462,1e-06,0.00030413508441071505,9.244615110882965e-08,8.870424298381495e-05,0.00019468901568908654
40,0.5,fixed,3.2461538461538466,4,4,1.3325510926920359e-05,0.997709252639298,0.02927642177897015,1e-06,2.1208085049828173e-05,4.672874644259959e-09,5.967500333138177e-06,1.3285581211383565e-05
40,0.5,fixed,3.2461538461538466,5,3,8.081982282304168e-07,0.9977194593207597,0.029276418133496636,1e-06,0.0,,,
40,0.5,fixed,3.5230769230769234,1,6,0.0918465985594521,0.9076317177513958,0.0,1e-06,0.030842835467277396,0.0049012136532962745,0.022758295755190745,0.07697262874585012
40,0.5,fixed,3.5230769230769234,2,7,0.003243338373329574,0.994576648993424,0.030842835467277396,1e-06,0.004086192592621357,1.2899221197019748e-05,0.0011980798220299145,0.0029946603802709125
40,0.5,fixed,3.5230769230769234,3,5,0.00025692715147329626,0.9972975282418526,0.032177436826890074,1e-06,0.00039369874379994833,1.4581782764636954e-07,0.0001148393587635933,0.0002516553528643016
40,0.5,fixed,3.5230769230769234,4,4,1.8730283320445018e-05,0.9974748463373234,0.032219824253513156,1e-06,3.0132733878649517e-05,8.291509927933185e-09,8.368396533127355e-06,1.8634946485413494e-05
40,0.5,fixed,3.5230769230769234,5,3,1.2194695764300434e-06,0.9974891501065911,0.03221960818033432,1e-06,2.3158819074011487e-06,7.16562196800787e-09,5.40155664457778e-07,1.1405300648080586e-06
40,0.5,fixed,3.5230769230769234,6,2,1.2692125872515447e-07,0.997490113437171,0.03221943633484947,1e-06,0.0,,,
40,0.5,fixed,3.8000000000000003,1,7,0.10058562361899925,0.8988461825316657,0.0,1e-06,0.03362709561832622,0.005391459751601718,0.025164059059731674,0.08519631655417301
40,0.5,fixed,3.8000000000000003,2,7,0.0037998542369956922,0.9938481894563641,0.03362709561832622,1e-06,0.004804981107101411,1.4975793098120643e-05,0.00141021290826423,0.0035139195359053135
40,0.5,fixed,3.8000000000000003,3,6,0.0003244768503390949,0.9970094424625263,0.035171959925692,1e-06,0.0004982549302829809,2.013010561273565e-07,0.00014535682509302412,0.000318172253313774
40,0.5,fixed,3.8000000000000003,4,4,2.54600538056593e-05,0.9972325916952692,0.035223105649759875,1e-06,4.155921736716944e-05,1.066318417694417e-08,1.1386888326012619e-05,2.5203716862956097e-05
40,0.5,fixed,3.8000000000000003,5,3,1.7549797520777233e-06,0.9972520082863255,0.035222478044803315,1e-06,3.434777557006115e-06,1.2533447291463151e-08,8.011274508438525e-07,1.6172768445643332e-06
40,0.5,fixed,3.8000000000000003,6,2,2.024131816602548e-07,0.9972533964223362,0.03522218036837984,1e-06,0.0,,,
40,0.5,fixed,4.0769230769230775,1,7,0.10951575154425941,0.8898684930582759,0.0,1e-06,0.036463499047483694,0.005894003881113821,0.027686256939207954,0.09377989510146334
40,0.5,fixed,4.0769230769230775,2,8,0.004394603647297823,0.9930806074205106,0.036463499047483694,1e-06,0.005578817167513253,1.7143029415366622e-05,0.0016390491899910243,0.004070560903086591
40,0.5,fixed,4.0769230769230775,3,6,0.00040169893265007417,0.9967065685602527,0.038226800680579556,1e-06,0.0006185410835920242,2.860010249090858e-07,0.00018047536546077523,0.0003944131898400489
40,0.5,fixed,4.0769230769230775,4,5,3.3692923302464095e-05,0.9969820335863782,0.038287015017576795,1e-06,5.586714042467837e-05,3.124579377557928e-08,1.5088079945717469e-05,3.31667335102242e-05
40,0.5,fixed,4.0769230769230775,5,3,2.567002613917957e-06,0.9970076335196959,0.03828570526892948,1e-06,4.9448721462743475e-06,8.223876968859539e-09,1.1533436980176938e-06,2.4270623072340464e-06
40,0.5,fixed,4.0769230769230775,6,2,3.3892217821129833e-07,0.997009628322553,0.03828527152249288,1e-06,0.0,,,
40,0.5,fixed,4.353846153846154,1,7,0.11864936584432761,0.8806861926561145,0.0,1e-06,0.03935536887428004,0.0064098067927084515,0.030335325485877706,0.10275249018158292
40,0.5,fixed,4.353846153846154,2,8,0.005025390783395145,0.9922758074425319,0.03935536887428004,1e-06,0.00640660275885957,1.936492482231332e-05,0.001884360707443336,0.00466297623833895
40,0.5,fixed,4.353846153846154,3,6,0.0004891947689570353,0.9963881416307501,0.04134302104436005,1e-06,0.0007551651927535704,3.800326417247677e-07,0.0002203767829378416,0.0004809538057989847
40,0.5,fixed,4.353846153846154,4,5,4.375308987403237e-05,0.9967226034037285,0.04141241263876641,1e-06,7.350778592583087e-05,4.499300493849555e-08,1.9563876613815746e-05,4.291656590924681e-05
40,0.5,fixed,4.353846153846154,5,4,3.6474942017861167e-06,0.9967557011319332,0.04141014146530458,1e-06,6.943936310119953e-06,5.123644520676516e-09,1.6196095021306335e-06,3.5175422057546605e-06
40,0.5,fixed,4.353846153846154,6,2,3.3677365862683217e-07,0.9967585614734323,0.04140952671394041,1e-06,0.0,,,
40,0.5,fixed,4.630769230769231,1,7,0.1280001599303846,0.871285506783329,0.0,1e-06,0.04230637845361773,0.006939949473161084,0.033123081836596915,0.11214677802028203
40,0.5,fixed,4.630769230769231,2,8,0.005690074787546351,0.9914356832249283,0.04230637845361773,1e-06,0.007287073678073311,2.1620650080280222e-05,0.0021458731895347694,0.0052895533996714615
40,0.5,fixed,4.630769230769231,3,6,0.0005871185757303499,0.9960535524192877,0.04452184350539157,1e-06,0.0009085912510761549,4.945899159818658e-07,0.0002652015719297882,0.0005780185395419596
40,0.5,fixed,4.630769230769231,4,5,5.572403270370785e-05,0.9964538586302949,0.04460017894649488,1e-06,9.489900604768987e-05,6.562586834425374e-08,2.4875687121220655e-05,5.4454279119705746e-05
40,0.5,fixed,4.630769230769231,5,4,4.913977858955754e-06,0.9964959120878267,0.04459653495960817,1e-06,9.504489764737608e-06,8.875055775915107e-09,2.216840747411176e-06,4.727299547225985e-06
40,0.5,fixed,4.630769230769231,6,3,3.819996733378517e-07,0.996499823563609,0.04459561860383491,1e-06,0.0,,,
40,0.5,fixed,4.907692307692308,1,8,0.1375836933878567,0.8616507831783684,0.0,1e-06,0.045320706430572955,0.007485668770052922,0.03606309265193538,0.12199992593964129
40,0.5,fixed,4.907692307692308,2,8,0.0063858845301585365,0.9905626739429111,0.045320706430572955,1e-06,0.008218705402787352,2.3871570743307788e-05,0.002423235345054614,0.005948179172333925
40,0.5,fixed,4.907692307692308,3,7,0.0006953062341323868,0.9957023205273559,0.047764581639817894,1e-06,0.0010790406315905558,6.568270146469946e-07,0.0003150200628395813,0.0006855637567299289
40,0.5,fixed,4.907692307692308,4,5,6.986871692771235e-05,0.9961752281595545,0.04785116000818401,1e-06,0.00012046523774494151,7.631536721828485e-08,3.107815248077313e-05,6.810861514027035e-05
40,0.5,fixed,4.907692307692308,5,4,6.507344789685732e-06,0.996227806073359,0.04784567046850248,1e-06,1.2756395296454679e-05,1.2803377506461536e-08,2.975329356689398e-06,6.252518472816972e-06
40,0.5,fixed,4.907692307692308,6,3,5.304472662226445e-07,0.9962329864497639,0.04784435844300077,1e-06,0.0,,,
40,0.5,fixed,5.184615384615385,1,8,0.1474168338445606,0.8517650536084337,0.0,1e-06,0.04840287967733614,0.008048348370203271,0.03917072025476724,0.13235356561127265
40,0.5,fixed,5.184615384615385,2,9,0.007109786113476235,0.9896594745496883,0.04840287967733614,1e-06,0.009199681722513647,2.6083711955137766e-05,0.0027160082912638123,0.006636482779746866
40,0.5,fixed,5.184615384615385,3,7,0.0008143149992119181,0.9953337177521259,0.05107255953395021,1e-06,0.0012666198116643192,8.084146593074022e-07,0.00036987002520612414,0.000804075195831261
40,0.5,fixed,5.184615384615385,4,6,8.634169641952294e-05,0.9958861727365103,0.05116637319129548,1e-06,0.00015069444741512453,7.994791603504025e-08,3.82480026431669e-05,8.39742015764889e-05
40,0.5,fixed,5.184615384615385,5,4,8.321262284782804e-06,0.9959510505328644,0.05115845997127428,1e-06,1.680172215471579e-05,6.3308879810866076e-09,3.918884979617408e-06,7.870269237795078e-06
40,0.5,fixed,5.184615384615385,6,3,6.956231181076689e-07,0.9959577256420437,0.051156559934740234,1e-06,0.0,,,
40,0.5,fixed,5.461538461538462,1,8,0.15751917576348695,0.84160860599917,0.0,1e-06,0.05155816548380798,0.008680876396653936,0.04246388228862088,0.14325577870953116
40,0.5,fixed,5.461538461538462,2,9,0.007858451411258627,0.988729086424488,0.05155816548380798,1e-06,0.010227821913910778,2.823250271341144e-05,0.0030236416748946216,0.00735178643921589
40,0.5,fixed,5.461538461538462,3,7,0.0009434758138986421,0.9949474574277811,0.05444739682689892,1e-06,0.001471130521639056,1.003891246168374e-06,0.000429700431705442,0.0009330804655054412
40,0.5,fixed,5.461538461538462,4,6,0.00010506380239727608,0.9955862798558912,0.05454678250245958,1e-06,0.00018595550146981111,9.980546515897787e-08,4.63875871275302e-05,0.00010183296591193461
40,0.5,fixed,5.461538461538462,5,5,1.0568111336040076e-05,0.9956651692723972,0.05453563687712462,1e-06,2.1732806394279477e-05,2.208688068127835e-08,5.069048903714979e-06,9.728417577600947e-06
40,0.5,fixed,5.461538461538462,6,3,9.735743342620395e-07,0.995673538547156,0.054532947598261425,1e-06,0.0,,,
40,0.5,fixed,5.7384615384615385,1,9,0.16791305980834514,0.8311589648926588,0.0,1e-06,0.05479257910069002,0.009407793455776203,0.045963442356270576,0.15476193924135856
40,0.5,fixed,5.7384615384615385,2,9,0.00862730573226056,0.9877755848391683,0.05479257910069002,1e-06,0.011300426796507695,3.0257002467656767e-05,0.0033454217756827623,0.00809040637482546
40,0.5,fixed,5.7384615384615385,3,8,0.0010826982858737066,0.9945430977026526,0.05789071525013176,1e-06,0.0016920182028206734,1.2088661863524158e-06,0.0004943568359405753,0.001072497125219449
40,0.5,fixed,5.7384615384615385,4,6,0.00012613532548766404,0.9952749943872599,0.05799344725908747,1e-06,0.00022667990781470213,1.3991915025771288e-07,5.552808183321458e-05,0.00012174108027367247
40,0.5,fixed,5.7384615384615385,5,5,1.3276601977363356e-05,0.9953696300678102,0.05797812673918532,1e-06,2.7678920935478513e-05,3.113058097647784e-08,6.455980020415853e-06,1.2015415853215018e-05
40,0.5,fixed,5.7384615384615385,6,3,1.260928872870437e-06,0.9953800879889463,0.05797445208253131,1e-06,2.902526844875513e-06,6.828470168417529e-09,6.769846646096203e-07,9.93080709825688e-07
40,0.5,fixed,5.7384615384615385,7,2,2.50015418257199e-07,0.9953810194346702,0.057973920654015354,1e-06,0.0,,,
40,0.5,fixed,6.015384615384616,1,9,0.1786235431560561,0.8203909216382298,0.0,1e-06,0.058112853862001934,0.010177083230155697,0.04969365140325287,0.1669356336896881
40,0.5,fixed,6.015384615384616,2,10,0.009411751244257971,0.9868031612979705,0.058112853862001934,1e-06,0.0124142716829031,3.212935851808769e-05,0.003680469510268935,0.008848488930306951
40,0.5,fixed,6.015384615384616,3,8,0.0012308218440783003,0.9941205818419682,0.061404365788914506,1e-06,0.0019283993837506154,1.4855584560703549e-06,0.0005635882984062508,0.0012213969483881632
40,0.5,fixed,6.015384615384616,4,6,0.00014969859180435918,0.994951720302471,0.061507359164658736,1e-06,0.0002731868806016345,1.7385002425580376e-07,6.56369481967469e-05,0.0001439352250380621
40,0.5,fixed,6.015384615384616,5,5,1.6448084880660296e-05,0.9950639668312898,0.06148679531885532,1e-06,3.476611818318989e-05,4.2965178195506293e-08,8.109087366578305e-06,1.4626124094640571e-05
40,0.5,fixed,6.015384615384616,6,4,1.68798538002779e-06,0.9950767767775276,0.06148187825961856,1e-06,3.786262393693022e-06,7.137714029717688e-09,8.83107686168662e-07,1.4510008604328308e-06
40,0.5,fixed,6.015384615384616,7,2,1.7540380203850958e-07,0.9950780770612291,0.06148120348441359,1e-06,0.0,,,
40,0.5,fixed,6.292307692307693,1,9,0.18968000617841896,0.8092749170477668,0.0,1e-06,0.061526906547395566,0.010993735591676115,0.05368334354379743,0.17985158347125926
40,0.5,fixed,6.292307692307693,2,10,0.010205133560369117,0.9858177790449569,0.061526906547395566,1e-06,0.013565296228867207,3.375964390076681e-05,0.004027635598614274,0.009620514039487382
40,0.5,fixed,6.292307692307693,3,8,0.001387339715649638,0.9936797216481895,0.06499020294903246,1e-06,0.002178777022105463,1.7801274537011382e-06,0.0006369646393435932,0.001379263451632549
40,0.5,fixed,6.292307692307693,4,7,0.00017552357173122868,0.9946160452875896,0.06508960599445812,1e-06,0.0003257880133253274,2.405378880069336e-07,7.667920368530026e-05,0.00016794978011619498
40,0.5,fixed,6.292307692307693,5,5,2.017781270735597e-05,0.9947475841948786,0.06517752356236235,1e-06,4.307398704862385e-05,3.4915290140699927e-08,1.004694651096091e-05,1.779893202642029e-05
40,0.5,fixed,6.292307692307693,6,4,2.157633598121045e-06,0.9947631934815613,0.06520367997558575,1e-06,4.875101597978155e-06,1.1136120173817234e-08,1.1370695657820976e-06,1.8507312334385056e-06
40,0.5,fixed,6.292307692307693,7,2,2.3387914860339976e-07,0.9947648444895308,0.06520586206316534,1e-06,0.0,,,
40,0.5,fixed,6.56923076923077,1,10,0.20111689021958312,0.7977762990959273,0.0,1e-06,0.0650440187419119,0.011863696060623843,0.05796702397216932,0.1935980840583884
40,0.5,fixed,6.56923076923077,2,10,0.010999927088924943,0.9848262651530573,0.0650440187419119,1e-06,0.01474850259999097,3.5070654466012236e-05,0.004385467796394043,0.010400077998748074
40,0.5,fixed,6.56923076923077,3,8,0.0015507125846456749,0.9932207524898358,0.06865043164567897,1e-06,0.0024410532738004323,2.1123123817034316e-06,0.0007138785730608468,0.0015447236403000391
40,0.5,fixed,6.56923076923077,4,7,0.00020375173659503698,0.9942673189689683,0.07013556367966017,1e-06,0.00038466981783289843,2.989156920413277e-07,8.975570284808402e-05,0.00019409006202004465
40,0.5,fixed,6.56923076923077,5,6,2.44422390459631e-05,0.9944199667652798,0.0704392252435482,1e-06,5.2731740508962425e-05,2.340130083626194e-08,1.2299708740026366e-05,2.1353647241442947e-05
40,0.5,fixed,6.56923076923077,6,4,2.623482818653322e-06,0.9944388373352393,0.07047006801196903,1e-06,6.171672649174085e-06,2.4246722167708395e-09,1.4394833700658436e-06,2.0673432711079366e-06
40,0.5,fixed,6.56923076923077,7,2,2.683880498954849e-07,0.9944408474246363,0.07047265552554795,1e-06,0.0,,,
40,0.5,fixed,6.846153846153847,1,10,0.21297380037939262,0.7858552194294446,0.0,1e-06,0.06867487319115373,0.012794003069139318,0.06258595280149892,0.20827919775080683
40,0.5,fixed,6.846153846153847,2,11,0.011786945022485118,0.9838369762649308,0.06867487319115373,1e-06,0.015957653430849372,3.653870446754663e-05,0.0047521097355520975,0.011179260965138094
40,0.5,fixed,6.846153846153847,3,9,0.0017190966656777107,0.9927441344161033,0.07290546046023144,1e-06,0.002712292433908539,2.449117959038195e-06,0.0007934759266753093,0.0017160631675753354
40,0.5,fixed,6.846153846153847,4,7,0.00023420941457419353,0.9939050531268045,0.07561775289413998,1e-06,0.0004498638858210771,3.408049494749398e-07,0.00010497410444392851,0.00022218322094090537
40,0.5,fixed,6.846153846153847,5,6,2.9186560920768656e-05,0.9940805816036474,0.07596454855663301,1e-06,6.380622464998955e-05,2.5346131775676317e-08,1.4882979744725613e-05,2.5096622181258633e-05
40,0.5,fixed,6.846153846153847,6,4,3.2078538183544225e-06,0.994103000021921,0.07600040476943169,1e-06,7.690076130156445e-06,3.1166533782904982e-09,1.7936384949213706e-06,2.4603091103076934e-06
40,0.5,fixed,6.846153846153847,7,2,3.29475439930782e-07,0.994105449245589,0.07600338950656307,1e-06,0.0,,,
40,0.5,fixed,7.1230769230769235,1,11,0.22529892331513457,0.7734631934293005,0.0,1e-06,0.07243248522071877,0.013793299943748198,0.06759096293191898,0.22402141787620589
40,0.5,fixed,7.1230769230769235,2,11,0.012555100412805609,0.9828601542985613,0.07243248522071877,1e-06,0.017184847038545253,3.7915778575053867e-05,0.0051251622042916565,0.011948271182487109
40,0.5,fixed,7.1230769230769235,3,9,0.0018900156638919086,0.9922506877961549,0.07838505345163757,1e-06,0.00298860049997262,2.3665978179969615e-06,0.0008746191099721869,0.0018911143637863356
40,0.5,fixed,7.1230769230769235,4,8,0.00026640562560154013,0.9935289267326393,0.0813736539516102,1e-06,0.0005211887760950434,3.831999036355314e-07,0.00012162564992672088,0.0002516184440822582
40,0.5,fixed,7.1230769230769235,5,6,3.431388555474868e-05,0.9937288847381266,0.08176517333056478,1e-06,7.628079576397579e-05,5.051953658503339e-08,1.7792890691760203e-05,2.8810772500044988e-05
40,0.5,fixed,7.1230769230769235,6,4,3.819091801804397e-06,0.9937551313020471,0.08180616829047234,1e-06,9.399592972264182e-06,3.97173212035956e-09,2.1923700255600107e-06,2.808541718784482e-06
40,0.5,fixed,7.1230769230769235,7,3,2.5873857323333027e-07,0.9937581627551278,0.08180944559493909,1e-06,0.0,,,
40,0.5,fixed,7.4,1,11,0.23814939978578853,0.7605427254523435,0.0,1e-06,0.07633228104452972,0.014872136209324174,0.07304460635871808,0.24097791876576224
40,0.5,fixed,7.4,2,12,0.013290467566046016,0.9819085835968583,0.07633228104452972,1e-06,0.018420083969821865,3.977476674964193e-05,0.005501537089545239,0.012694797161053498
40,0.5,fixed,7.4,3,9,0.002063756523672966,0.991741847781362,0.08415217043079637,1e-06,0.003264631697041588,3.06538704692578e-06,0.0009557407533002693,0.0020658875585385073
40,0.5,fixed,7.4,4,8,0.000299563039820705,0.9931387802958197,0.08741680212783795,1e-06,0.0005981054295613325,4.462283449555174e-07,0.0001395848878163547,0.00028147848758250436
40,0.5,fixed,7.4,5,6,3.987167671237746e-05,0.9933641338628989,0.0878533892785991,1e-06,9.006199718591262e-05,6.053924897297623e-08,2.1007660819913483e-05,3.2776612813891116e-05
40,0.5,fixed,7.4,6,5,4.377682015666018e-06,0.9933946175135826,0.08789941006768648,1e-06,1.1325698829021104e-05,2.4936603050018417e-08,2.6416197429388345e-06,2.850510186320466e-06
40,0.5,fixed,7.4,7,3,3.572084731340297e-07,0.9933980053403374,0.0879028869218598,1e-06,0.0,,,
40,0.5,fixed,7.676923076923077,1,12,0.25159617651391275,0.7470224250814252,0.0,1e-06,0.08039344506746016,0.01604380032198334,0.07902610182211696,0.2593396852612917
40,0.5,fixed,7.676923076923077,2,12,0.013974130268149532,0.9809995038265097,0.08039344506746016,1e-06,0.019650343418264438,4.1539793162619266e-05,0.0058771506993057845,0.013402209553627593
